id,type,name,elevation_ft,municipality,gps_code,iata_code,local_code,latitude,longitude,state_code
OBK,closed,Sky Harbor Airport,675.0,Northbrook,,OBK,, 42.1438888889,-87.85555555559999,IL
OK03,closed,Downtown Airpark,1180.0,Oklahoma City,,DWN,, 35.449183,-97.532989,OK
PAAK,small_airport,Atka Airport,57.0,Atka,PAAK,AKB,AKA, 52.22029877,-174.2059937,AK
PAAL,small_airport,Port Moller Airport,20.0,Cold Bay,PAAL,PML,1AK3, 56.0060005188,-160.561004639,AK
PAAP,seaplane_base,Port Alexander Seaplane Base,,Port Alexander,PAAP,PTD,AHP, 56.246799469,-134.647994995,AK
PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",242.0,Palmer,PAAQ,PAQ,PAQ, 61.594898,-149.08901,AK
PAAT,closed,Casco Cove Coast Guard Station,40.0,Attu,PAAT,ATU,ATU, 52.8283996582,173.179992676,AK
PABA,medium_airport,Barter Island LRRS Airport,2.0,Barter Island Lrrs,PABA,BTI,BTI, 70.1340026855,-143.582000732,AK
PABE,medium_airport,Bethel Airport,126.0,Bethel,PABE,BET,BET, 60.77980042,-161.8379974,AK
PABG,small_airport,Beluga Airport,130.0,Beluga,PABG,BVU,BLG, 61.1721992493,-151.044006348,AK
PABI,medium_airport,Allen Army Airfield,1291.0,Delta Junction Ft Greely,PABI,BIG,BIG, 63.9944992065,-145.722000122,AK
PABL,medium_airport,Buckland Airport,31.0,Buckland,PABL,BKC,BVK, 65.9815979004,-161.149002075,AK
PABM,small_airport,Big Mountain Airport,663.0,Big Mountain,PABM,BMX,37AK, 59.3611984253,-155.259002686,AK
PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,44.0,UtqiaÄ¡vik,PABR,BRW,BRW, 71.285402,-156.766008,AK
PABT,medium_airport,Bettles Airport,647.0,Bettles,PABT,BTT,BTT, 66.91390228,-151.529007,AK
PACD,medium_airport,Cold Bay Airport,96.0,Cold Bay,PACD,CDB,CDB, 55.20610046386719,-162.72500610351562,AK
PACE,small_airport,Central Airport,937.0,Central,PACE,CEM,CEM, 65.57379913,-144.7830048,AK
PACI,small_airport,Chalkyitsik Airport,544.0,Chalkyitsik,PACI,CIK,CIK, 66.6449966431,-143.740005493,AK
PACK,small_airport,Chefornak Airport,40.0,Chefornak,PACK,CYF,CFK, 60.1492004395,-164.285995483,AK
PACM,medium_airport,Scammon Bay Airport,14.0,Scammon Bay,PACM,SCM,SCM, 61.845298767100005,-165.570999146,AK
PACR,small_airport,Circle City /New/ Airport,613.0,Circle,PACR,IRC,CRC, 65.830498,-144.076008,AK
PACV,medium_airport,Merle K (Mudhole) Smith Airport,54.0,Cordova,PACV,CDV,CDV, 60.4917984,-145.4779968,AK
PACX,small_airport,Coldfoot Airport,1042.0,Coldfoot,PACX,CXF,CXF, 67.25219726559999,-150.203994751,AK
PACY,small_airport,Yakataga Airport,12.0,Yakataga,PACY,CYT,0AA1, 60.080974,-142.494541,AK
PACZ,medium_airport,Cape Romanzof LRRS Airport,464.0,Cape Romanzof,PACZ,CZF,CZF, 61.78030014,-166.0390015,AK
PADE,medium_airport,Deering Airport,21.0,Deering,PADE,DRG,DEE, 66.0696029663,-162.76600647,AK
PADG,small_airport,Red Dog Airport,969.0,Red Dog,PADG,RDB,DGG, 68.03209686279999,-162.899002075,AK
PADK,medium_airport,Adak Airport,18.0,Adak Island,PADK,ADK,ADK, 51.87799835205078,-176.64599609375,AK
PADL,medium_airport,Dillingham Airport,81.0,Dillingham,PADL,DLG,DLG, 59.04470062,-158.5050049,AK
PADM,medium_airport,Marshall Don Hunter Sr Airport,103.0,Marshall,PADM,MLL,MDM, 61.8642997742,-162.026000977,AK
PADQ,medium_airport,Kodiak Airport,78.0,Kodiak,PADQ,ADQ,ADQ, 57.75,-152.4940033,AK
PADU,medium_airport,Unalaska Airport,22.0,Unalaska,PADU,DUT,DUT, 53.900100708,-166.544006348,AK
PADY,small_airport,Kongiganak Airport,30.0,Kongiganak,PADY,KKH,DUY, 59.960800170899994,-162.880996704,AK
PAED,medium_airport,Elmendorf Air Force Base,212.0,Anchorage,PAED,EDF,EDF, 61.250999450683594,-149.8070068359375,AK
PAEE,small_airport,Eek Airport,12.0,Eek,PAEE,EEK,EEK, 60.21367264,-162.0438843,AK
PAEG,small_airport,Eagle Airport,908.0,Eagle,PAEG,EAA,EAA, 64.77639771,-141.151001,AK
PAEH,medium_airport,Cape Newenham LRRS Airport,541.0,Cape Newenham,PAEH,EHM,EHM, 58.646400451699996,-162.06300354,AK
PAEI,medium_airport,Eielson Air Force Base,547.0,Fairbanks,PAEI,EIL,EIL, 64.66570282,-147.102005,AK
PAEL,seaplane_base,Elfin Cove Seaplane Base,0.0,Elfin Cove,PAEL,ELV,ELV, 58.195201873799995,-136.347000122,AK
PAEM,medium_airport,Emmonak Airport,13.0,Emmonak,PAEM,EMK,ENM, 62.78609848,-164.4909973,AK
PAEN,medium_airport,Kenai Municipal Airport,99.0,Kenai,PAEN,ENA,ENA, 60.57310104370117,-151.2449951171875,AK
PAEW,small_airport,Newtok Airport,25.0,Newtok,PAEW,WWT,EWU, 60.939098358154,-164.64100646973,AK
PAFA,large_airport,Fairbanks International Airport,439.0,Fairbanks,PAFA,FAI,FAI, 64.81510162,-147.8560028,AK
PAFB,medium_airport,Ladd AAF Airfield,454.0,Fairbanks/Ft Wainwright,PAFB,FBK,FBK, 64.83750153,-147.6139984,AK
PAFM,medium_airport,Ambler Airport,334.0,Ambler,PAFM,ABL,AFM, 67.1063,-157.856989,AK
PAFR,heliport,Bryant Army Heliport,378.0,Fort Richardson(Anchorage),PAFR,FRN,FRN, 61.26639938,-149.6529999,AK
PAFS,small_airport,Nikolai Airport,441.0,Nikolai,PAFS,NIB,FSP, 63.0186,-154.358002,AK
PAFV,small_airport,Five Mile Airport,510.0,Five Mile,PAFV,FMC,FVM, 65.9270019531,-149.839996338,AK
PAFW,small_airport,Farewell Airport,1535.0,Farewell,PAFW,FWL,FWL, 62.5065994263,-153.893997192,AK
PAGA,medium_airport,Edward G. Pitka Sr Airport,153.0,Galena,PAGA,GAL,GAL, 64.73619843,-156.9369965,AK
PAGB,small_airport,Galbraith Lake Airport,2663.0,Galbraith Lake,PAGB,GBH,GBH, 68.4796981812,-149.490005493,AK
PAGG,small_airport,Kwigillingok Airport,18.0,Kwigillingok,PAGG,KWK,GGV, 59.876499,-163.169005,AK
PAGH,small_airport,Shungnak Airport,197.0,Shungnak,PAGH,SHG,SHG, 66.88809967041,-157.16200256348,AK
PAGK,medium_airport,Gulkana Airport,1586.0,Gulkana,PAGK,GKN,GKN, 62.1548996,-145.4570007,AK
PAGL,small_airport,Golovin Airport,59.0,Golovin,PAGL,GLV,GLV, 64.5504989624,-163.007003784,AK
PAGM,medium_airport,Gambell Airport,27.0,Gambell,PAGM,GAM,GAM, 63.76679992675781,-171.73300170898438,AK
PAGN,seaplane_base,Angoon Seaplane Base,,Angoon,PAGN,AGN,AGN, 57.503601,-134.585007,AK
PAGQ,small_airport,Big Lake Airport,158.0,Big Lake,PAGQ,BGQ,BGQ, 61.536098480199996,-149.813995361,AK
PAGS,medium_airport,Gustavus Airport,35.0,Gustavus,PAGS,GST,GST, 58.4253006,-135.7070007,AK
PAGT,small_airport,Nightmute Airport,4.0,Nightmute,PAGT,NME,IGT, 60.471000671387,-164.70100402832,AK
PAGY,small_airport,Skagway Airport,44.0,Skagway,PAGY,SGY,SGY, 59.46009826660156,-135.3159942626953,AK
PAHC,medium_airport,Holy Cross Airport,70.0,Holy Cross,PAHC,HCR,HCA, 62.18830108642578,-159.77499389648438,AK
PAHL,medium_airport,Huslia Airport,220.0,Huslia,PAHL,HSL,HLA, 65.69789886,-156.3509979,AK
PAHN,medium_airport,Haines Airport,15.0,Haines,PAHN,HNS,HNS, 59.24380111694336,-135.5240020751953,AK
PAHO,medium_airport,Homer Airport,84.0,Homer,PAHO,HOM,HOM, 59.645599365234375,-151.4770050048828,AK
PAHP,medium_airport,Hooper Bay Airport,13.0,Hooper Bay,PAHP,HPB,HPB, 61.52389908,-166.1470032,AK
PAHU,small_airport,Hughes Airport,299.0,Hughes,PAHU,HUS,HUS, 66.04109955,-154.2630005,AK
PAHX,small_airport,Shageluk Airport,79.0,Shageluk,PAHX,SHX,SHX, 62.6922988892,-159.569000244,AK
PAHY,seaplane_base,Hydaburg Seaplane Base,,Hydaburg,PAHY,HYG,HYG, 55.206298828125,-132.8280029296875,AK
PAIG,small_airport,Igiugig Airport,90.0,Igiugig,PAIG,IGG,IGG, 59.32400131225586,-155.90199279785156,AK
PAII,medium_airport,Egegik Airport,92.0,Egegik,PAII,EGX,EII, 58.1855010986,-157.375,AK
PAIK,medium_airport,Bob Baker Memorial Airport,166.0,Kiana,PAIK,IAN,IAN, 66.9759979248,-160.43699646,AK
PAIL,medium_airport,Iliamna Airport,192.0,Iliamna,PAIL,ILI,ILI, 59.75439835,-154.9109955,AK
PAIM,medium_airport,Indian Mountain LRRS Airport,1273.0,Utopia Creek,PAIM,UTO,UTO, 65.99279785,-153.7039948,AK
PAIN,small_airport,McKinley National Park Airport,1720.0,McKinley Park,PAIN,MCL,INR, 63.7326011658,-148.910995483,AK
PAIW,small_airport,Wales Airport,22.0,Wales,PAIW,WAA,IWK, 65.622593,-168.095,AK
PAJN,medium_airport,Juneau International Airport,21.0,Juneau,PAJN,JNU,JNU, 58.35499954223633,-134.5760040283203,AK
PAJZ,small_airport,Koliganek Airport,269.0,Koliganek,PAJZ,KGK,JZZ, 59.726600647,-157.259002686,AK
PAKD,small_airport,Kodiak Municipal Airport,139.0,Kodiak,PAKD,KDK,KDK, 57.8059005737,-152.37399292,AK
PAKF,small_airport,False Pass Airport,20.0,False Pass,PAKF,KFP,KFP, 54.8474006652832,-163.41000366210938,AK
PAKH,small_airport,Akhiok Airport,44.0,Akhiok,PAKH,AKK,AKK, 56.9387016296,-154.182998657,AK
PAKI,small_airport,Kipnuk Airport,11.0,Kipnuk,PAKI,KPN,IIK, 59.932998657199995,-164.031005859,AK
PAKK,small_airport,Koyuk Alfred Adams Airport,154.0,Koyuk,PAKK,KKA,KKA, 64.9394989014,-161.154006958,AK
PAKL,small_airport,Kulik Lake Airport,717.0,Kulik Lake,PAKL,LKK,LKK, 58.9821014404,-155.121002197,AK
PAKN,medium_airport,King Salmon Airport,73.0,King Salmon,PAKN,AKN,AKN, 58.67679977,-156.6490021,AK
PAKO,small_airport,Nikolski Air Station,77.0,Nikolski,PAKO,IKO,IKO, 52.94160079956055,-168.8489990234375,AK
PAKP,medium_airport,Anaktuvuk Pass Airport,2102.0,Anaktuvuk Pass,PAKP,AKP,AKP, 68.13359833,-151.7429962,AK
PAKT,medium_airport,Ketchikan International Airport,89.0,Ketchikan,PAKT,KTN,KTN, 55.35559845,-131.7140045,AK
PAKU,small_airport,Ugnu-Kuparuk Airport,67.0,Kuparuk,PAKU,UUK,UBW, 70.33080291750001,-149.598007202,AK
PAKV,small_airport,Kaltag Airport,181.0,Kaltag,PAKV,KAL,KAL, 64.31909943,-158.7409973,AK
PAKW,medium_airport,Klawock Airport,80.0,Klawock,PAKW,KLW,AKW, 55.579200744599994,-133.076004028,AK
PAKY,small_airport,Karluk Airport,137.0,Karluk,PAKY,KYK,KYK, 57.5671005249,-154.449996948,AK
PALB,small_airport,Larsen Bay Airport,87.0,Larsen Bay,PALB,KLN,2A3, 57.5350990295,-153.977996826,AK
PALG,small_airport,Kalskag Airport,55.0,Kalskag,PALG,KLG,KLG, 61.53630065917969,-160.34100341796875,AK
PALP,small_airport,Alpine Airstrip,18.0,Deadhorse,PALP,DQH,AK15, 70.3442993164,-150.945007324,AK
PALR,small_airport,Chandalar Lake Airport,1920.0,Chandalar Lake,PALR,WCR,WCR, 67.5045013428,-148.483001709,AK
PALU,medium_airport,Cape Lisburne LRRS Airport,16.0,Cape Lisburne,PALU,LUR,LUR, 68.87509918,-166.1100006,AK
PAMB,small_airport,Manokotak Airport,100.0,Manokotak,PAMB,KMO,MBA, 58.990200042699996,-159.050003052,AK
PAMC,medium_airport,McGrath Airport,341.0,McGrath,PAMC,MCG,MCG, 62.95289993,-155.6060028,AK
PAMD,small_airport,Middleton Island Airport,100.0,Middleton Island,PAMD,MDO,MDO, 59.4499015808,-146.307006836,AK
PAMH,small_airport,Minchumina Airport,678.0,Minchumina,PAMH,LMA,MHM, 63.886002,-152.302002,AK
PAMK,small_airport,St Michael Airport,98.0,St Michael,PAMK,SMK,SMK, 63.49010086,-162.1100006,AK
PAML,small_airport,Manley Hot Springs Airport,270.0,Manley Hot Springs,PAML,MLY,MLY, 64.99759674069999,-150.643997192,AK
PAMO,small_airport,Mountain Village Airport,337.0,Mountain Village,PAMO,MOU,MOU, 62.095401763916016,-163.6820068359375,AK
PAMR,medium_airport,Merrill Field,137.0,Anchorage,PAMR,MRI,MRI, 61.2135009765625,-149.843994140625,AK
PAMX,small_airport,Mc Carthy Airport,1531.0,Mccarthy,PAMX,MXY,15Z, 61.4370994568,-142.904006958,AK
PAMY,medium_airport,Mekoryuk Airport,48.0,Mekoryuk,PAMY,MYU,MYU, 60.37139892578125,-166.27099609375,AK
PANA,small_airport,Napakiak Airport,17.0,Napakiak,PANA,WNA,WNA, 60.69029998779297,-161.97900390625,AK
PANC,large_airport,Ted Stevens Anchorage International Airport,152.0,Anchorage,PANC,ANC,ANC, 61.174400329589844,-149.99600219726562,AK
PANI,medium_airport,Aniak Airport,88.0,Aniak,PANI,ANI,ANI, 61.581600189208984,-159.54299926757812,AK
PANN,medium_airport,Nenana Municipal Airport,362.0,Nenana,PANN,ENN,ENN, 64.54730224609375,-149.07400512695312,AK
PANO,small_airport,Nondalton Airport,314.0,Nondalton,PANO,NNL,5NN, 59.980201721191,-154.8390045166,AK
PANR,seaplane_base,Funter Bay Seaplane Base,0.0,Funter Bay,PANR,FNR,FNR, 58.2543983459,-134.897994995,AK
PANT,medium_airport,Annette Island Airport,119.0,Annette,PANT,ANN,ANN, 55.04240036010742,-131.57200622558594,AK
PANU,small_airport,Nulato Airport,399.0,Nulato,PANU,NUL,NUL, 64.729301,-158.074005,AK
PANV,medium_airport,Anvik Airport,291.0,Anvik,PANV,ANV,ANV, 62.646702,-160.190994,AK
PANW,small_airport,New Stuyahok Airport,364.0,New Stuyahok,PANW,KNW,KNW, 59.4499015808,-157.32800293,AK
PAOB,small_airport,Kobuk Airport,137.0,Kobuk,PAOB,OBU,OBU, 66.9123001099,-156.897003174,AK
PAOC,small_airport,Portage Creek Airport,137.0,Portage Creek,PAOC,PCA,A14, 58.9065,-157.714,AK
PAOH,small_airport,Hoonah Airport,19.0,Hoonah,PAOH,HNH,HNH, 58.0961,-135.410111,AK
PAOM,medium_airport,Nome Airport,37.0,Nome,PAOM,OME,OME, 64.51219940185547,-165.44500732421875,AK
PAOO,small_airport,Toksook Bay Airport,59.0,Toksook Bay,PAOO,OOK,OOK, 60.54140091,-165.0870056,AK
PAOR,medium_airport,Northway Airport,1715.0,Northway,PAOR,ORT,ORT, 62.9612999,-141.9290009,AK
PAOT,medium_airport,Ralph Wien Memorial Airport,14.0,Kotzebue,PAOT,OTZ,OTZ, 66.88469696,-162.598999,AK
PAOU,small_airport,Nelson Lagoon Airport,14.0,Nelson Lagoon,PAOU,NLG,OUL, 56.007499694824,-161.16000366211,AK
PAPB,medium_airport,St George Airport,125.0,St George,PAPB,STG,PBV, 56.578300476100004,-169.662002563,AK
PAPC,medium_airport,Port Clarence Coast Guard Station,10.0,Port Clarence,PAPC,KPC,KPC, 65.2537002563,-166.85899353,AK
PAPE,small_airport,Perryville Airport,29.0,Perryville,PAPE,KPV,PEV, 55.905998,-159.162993,AK
PAPG,medium_airport,Petersburg James A Johnson Airport,111.0,Petersburg,PAPG,PSG,PSG, 56.80170059,-132.9450073,AK
PAPH,medium_airport,Port Heiden Airport,95.0,Port Heiden,PAPH,PTH,PTH, 56.95909881591797,-158.63299560546875,AK
PAPK,small_airport,Napaskiak Airport,24.0,Napaskiak,PAPK,PKA,PKA, 60.70289993,-161.7779999,AK
PAPM,medium_airport,Platinum Airport,15.0,Platinum,PAPM,PTU,PTU, 59.01139831542969,-161.82000732421875,AK
PAPN,small_airport,Pilot Point Airport,57.0,Pilot Point,PAPN,PIP,PNP, 57.5803985596,-157.572006226,AK
PAPO,small_airport,Point Hope Airport,12.0,Point Hope,PAPO,PHO,PHO, 68.34880065917969,-166.7989959716797,AK
PAPR,small_airport,Prospect Creek Airport,1095.0,Prospect Creek,PAPR,PPC,PPC, 66.814102172852,-150.64399719238,AK
PAQH,small_airport,Quinhagak Airport,42.0,Quinhagak,PAQH,KWN,AQH, 59.7551,-161.845,AK
PAQT,medium_airport,Nuiqsut Airport,38.0,Nuiqsut,PAQT,NUI,AQT, 70.2099990845,-151.005996704,AK
PARC,medium_airport,Arctic Village Airport,2092.0,Arctic Village,PARC,ARC,ARC, 68.1147,-145.578995,AK
PARS,small_airport,Russian Mission Airport,51.0,Russian Mission,PARS,RSH,RSH, 61.7788848877,-161.319458008,AK
PARY,medium_airport,Ruby Airport,658.0,Ruby,PARY,RBY,RBY, 64.72720337,-155.4700012,AK
PASA,medium_airport,Savoonga Airport,53.0,Savoonga,PASA,SVA,SVA, 63.6864013671875,-170.4929962158203,AK
PASC,medium_airport,Deadhorse Airport,65.0,Deadhorse,PASC,SCC,SCC, 70.19470215,-148.4649963,AK
PASD,medium_airport,Sand Point Airport,21.0,Sand Point,PASD,SDP,SDP, 55.314998626708984,-160.5229949951172,AK
PASH,medium_airport,Shishmaref Airport,12.0,Shishmaref,PASH,SHH,SHH, 66.249604,-166.089112,AK
PASI,medium_airport,Sitka Rocky Gutierrez Airport,21.0,Sitka,PASI,SIT,SIT, 57.04710006713867,-135.36199951171875,AK
PASK,medium_airport,Selawik Airport,17.0,Selawik,PASK,WLK,WLK, 66.60009766,-159.9859924,AK
PASL,small_airport,Sleetmute Airport,190.0,Sleetmute,PASL,SLQ,SLQ, 61.7005004883,-157.166000366,AK
PASM,medium_airport,St Mary's Airport,312.0,St Mary's,PASM,KSM,KSM, 62.0605011,-163.302002,AK
PASN,medium_airport,St Paul Island Airport,63.0,St Paul Island,PASN,SNP,SNP, 57.167301177978516,-170.22000122070312,AK
PASO,small_airport,Seldovia Airport,29.0,Seldovia,PASO,SOV,SOV, 59.442401885986,-151.70399475098,AK
PASP,small_airport,Sheep Mountain Airport,2750.0,Sheep Mountain,PASP,SMU,SMU, 61.812000274700004,-147.507003784,AK
PAST,small_airport,Summit Airport,2409.0,Summit,PAST,UMM,UMM, 63.3315010071,-149.126998901,AK
PASV,medium_airport,Sparrevohn LRRS Airport,1585.0,Sparrevohn,PASV,SVW,SVW, 61.09740067,-155.5740051,AK
PASW,small_airport,Skwentna Airport,148.0,Skwentna,PASW,SKW,SKW, 61.9653015137,-151.190994263,AK
PASX,medium_airport,Soldotna Airport,113.0,Soldotna,PASX,SXQ,SXQ, 60.47570037841797,-151.03399658203125,AK
PASY,medium_airport,Eareckson Air Station,95.0,Shemya,PASY,SYA,SYA, 52.71229935,174.1139984,AK
PATA,small_airport,Ralph M Calhoun Memorial Airport,236.0,Tanana,PATA,TAL,TAL, 65.1744003296,-152.10899353,AK
PATC,small_airport,Tin City Long Range Radar Station Airport,271.0,Tin City,PATC,TNC,TNC, 65.56310272,-167.9219971,AK
PATE,small_airport,Teller Airport,294.0,Teller,PATE,TLA,TER, 65.2404022217,-166.339004517,AK
PATG,medium_airport,Togiak Airport,21.0,Togiak Village,PATG,TOG,TOG, 59.052799224853516,-160.39700317382812,AK
PATK,medium_airport,Talkeetna Airport,358.0,Talkeetna,PATK,TKA,TKA, 62.320499420166,-150.09399414062,AK
PATL,medium_airport,Tatalina LRRS Airport,964.0,Takotna,PATL,TLJ,TLJ, 62.894401550299996,-155.977005005,AK
PATQ,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,96.0,Atqasuk,PATQ,ATK,ATK, 70.46730041503906,-157.43600463867188,AK
PAUK,small_airport,Alakanuk Airport,10.0,Alakanuk,PAUK,AUK,AUK, 62.680042266799994,-164.659927368,AK
PAUM,small_airport,Umiat Airport,267.0,Umiat,PAUM,UMT,UMT, 69.37110138,-152.1360016,AK
PAUN,small_airport,Unalakleet Airport,27.0,Unalakleet,PAUN,UNK,UNK, 63.88840103,-160.798996,AK
PAUO,small_airport,Willow Airport,221.0,Willow,PAUO,WOW,UUO, 61.7541999817,-150.052001953,AK
PAVA,small_airport,Chevak Airport,75.0,Chevak,PAVA,VAK,VAK, 61.5409,-165.6005,AK
PAVC,small_airport,King Cove Airport,155.0,King Cove,PAVC,KVC,KVC, 55.11629867553711,-162.26600646972656,AK
PAVD,medium_airport,Valdez Pioneer Field,121.0,Valdez,PAVD,VDZ,VDZ, 61.13389969,-146.2480011,AK
PAVE,small_airport,Venetie Airport,574.0,Venetie,PAVE,VEE,VEE, 67.0086975098,-146.365997314,AK
PAVL,medium_airport,Kivalina Airport,13.0,Kivalina,PAVL,KVL,KVL, 67.73619842529297,-164.56300354003906,AK
PAWB,small_airport,Beaver Airport,359.0,Beaver,PAWB,WBQ,WBQ, 66.362197876,-147.406997681,AK
PAWD,medium_airport,Seward Airport,22.0,Seward,PAWD,SWD,SWD, 60.12689971923828,-149.41900634765625,AK
PAWG,medium_airport,Wrangell Airport,49.0,Wrangell,PAWG,WRG,WRG, 56.48429871,-132.3699951,AK
PAWI,medium_airport,Wainwright Airport,41.0,Wainwright,PAWI,AIN,AWI, 70.6380004883,-159.994995117,AK
PAWM,small_airport,White Mountain Airport,267.0,White Mountain,PAWM,WMO,WMO, 64.689201355,-163.412994385,AK
PAWN,medium_airport,Noatak Airport,88.0,Noatak,PAWN,WTK,WTK, 67.56610107421875,-162.97500610351562,AK
PAWS,medium_airport,Wasilla Airport,354.0,Wasilla,PAWS,WWA,IYS, 61.5717010498,-149.539993286,AK
PAYA,medium_airport,Yakutat Airport,33.0,Yakutat,PAYA,YAK,YAK, 59.5032997131,-139.660003662,AK
PEC,seaplane_base,Pelican Seaplane Base,0.0,Pelican,PEC,PEC,PEC, 57.955200195312,-136.23599243164,AK
PFAK,small_airport,Akiak Airport,30.0,Akiak,PFAK,AKI,AKI, 60.9029006958,-161.231002808,AK
PFAL,small_airport,Allakaket Airport,441.0,Allakaket,PFAL,AET,6A8, 66.5518035889,-152.621994019,AK
PFC,small_airport,Pacific City State Airport,5.0,Pacific City,KPFC,PFC,PFC, 45.199798584,-123.961997986,OR
PFCB,small_airport,Chenega Bay Airport,72.0,Chenega,PFCB,NCN,C05, 60.0773010254,-147.992004395,AK
PFCL,small_airport,Clarks Point Airport,80.0,Clarks Point,PFCL,CLP,CLP, 58.83369827,-158.529007,AK
PFEL,small_airport,Elim Airport,162.0,Elim,PFEL,ELI,ELI, 64.61470032,-162.2720032,AK
PFKA,small_airport,Kasigluk Airport,48.0,Kasigluk,PFKA,KUK,Z09, 60.87440109,-162.5240021,AK
PFKK,small_airport,Kokhanok Airport,115.0,Kokhanok,PFKK,KNK,9K2, 59.433200836199994,-154.804000854,AK
PFKO,small_airport,Kotlik Airport,15.0,Kotlik,PFKO,KOT,2A9, 63.0306015015,-163.533004761,AK
PFKT,small_airport,Brevig Mission Airport,38.0,Brevig Mission,PFKT,KTS,KTS, 65.3312988281,-166.466003418,AK
PFKU,small_airport,Koyukuk Airport,149.0,Koyukuk,PFKU,KYU,KYU, 64.8760986328,-157.727005005,AK
PFKW,small_airport,Kwethluk Airport,25.0,Kwethluk,PFKW,KWT,KWT, 60.790298461899994,-161.444000244,AK
PFNO,small_airport,Robert (Bob) Curtis Memorial Airport,55.0,Noorvik,PFNO,ORV,D76, 66.81790161,-161.0189972,AK
PFSH,small_airport,Shaktoolik Airport,24.0,Shaktoolik,PFSH,SKK,2C7, 64.37110138,-161.223999,AK
PFTO,small_airport,Tok Junction Airport,1639.0,Tok,PFTO,TKJ,6K8, 63.32949829,-142.9539948,AK
PFWS,small_airport,South Naknek Nr 2 Airport,162.0,South Naknek,PFWS,WSN,WSN, 58.7033996582,-157.007995605,AK
PFYU,medium_airport,Fort Yukon Airport,433.0,Fort Yukon,PFYU,FYU,FYU, 66.57150268554688,-145.25,AK
PGM,small_airport,Port Graham Airport,93.0,Port Graham,PGM,PGM,PGM, 59.348300933838,-151.83200073242,AK
PHBK,medium_airport,Barking Sands Airport,23.0,Kekaha,PHBK,BKH,BKH, 22.022800445599998,-159.785003662,HI
PHDH,medium_airport,Dillingham Airfield,14.0,Mokuleia,PHDH,HDH,HDH, 21.5795001984,-158.197006226,HI
PHHI,medium_airport,Wheeler Army Airfield,837.0,Wahiawa,PHHI,HHI,HHI, 21.48349953,-158.0399933,HI
PHHN,medium_airport,Hana Airport,78.0,Hana,PHHN,HNM,HNM, 20.79560089111328,-156.01400756835938,HI
PHJH,medium_airport,Kapalua Airport,256.0,Lahaina,PHJH,JHM,JHM, 20.962900161743164,-156.67300415039062,HI
PHJR,medium_airport,Kalaeloa Airport,30.0,Kapolei,PHJR,JRF,JRF, 21.3074,-158.070009,HI
PHKO,medium_airport,Ellison Onizuka Kona International At Keahole Airport,47.0,Kailua/Kona,PHKO,KOA,KOA, 19.738783,-156.045603,HI
PHKP,closed,Kaanapali Airport,3.0,Kaanapali,PHKP,HKP,HKP, 20.945,-156.69,HI
PHL,closed,Erase Me 19,,,,PHL,, 0,-0.4,PA
PHLI,medium_airport,Lihue Airport,153.0,Lihue,PHLI,LIH,LIH, 21.97599983215332,-159.33900451660156,HI
PHLU,small_airport,Kalaupapa Airport,24.0,Kalaupapa,PHLU,LUP,LUP, 21.21100044,-156.973999,HI
PHMK,medium_airport,Molokai Airport,454.0,Kaunakakai,PHMK,MKK,MKK, 21.15290069580078,-157.0959930419922,HI
PHMU,medium_airport,Waimea Kohala Airport,2671.0,Kamuela,PHMU,MUE,MUE, 20.001300811767578,-155.66799926757812,HI
PHNG,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,24.0,Kaneohe,PHNG,NGF,NGF, 21.4505004883,-157.768005371,HI
